ImageID,LabelName1,LabelName2,Height,Width,XMin1,XMax1,YMin1,YMax1,XMin2,XMax2,YMin2,YMax2,ReferringExpression
2331654,trees,trees,375,500,4,334,204,374,287,449,115,283,The trees is green
2331695,bottles,bottles,333,500,276,293,269,320,261,277,266,316,Water bottles is in between the player's feet
2331701,Skateboards,Skateboards,500,358,102,205,279,338,20,125,270,304,Skateboards are they standing on
2331712,computers,computers,375,500,305,462,277,373,95,261,296,373,Computers is on the table
2331862,elephants,elephants,331,500,71,267,81,275,256,432,90,264,Elephants are these animals
2331862,tail,tail,331,500,77,106,146,224,402,437,145,257,Tail is on their backside
2331902,bun,bun,500,500,273,475,40,213,254,499,255,450,Hamburger bun is burnt
2332064,birds,birds,331,500,337,498,13,329,0,236,62,331,Birds are the images
2332166,hats,hats,375,500,93,164,84,154,321,361,148,180,Hats is white
2332171,zebras,zebras,296,500,182,214,133,188,234,303,127,182,Zebras is pictured
2332215,bags,bags,239,500,179,199,183,208,255,269,178,197,Bags is red
2332303,Planes,Planes,332,500,365,499,97,236,0,406,80,235,Planes is in the yard
2332397,helmets,helmets,375,500,248,269,240,252,212,233,240,255,Helmets are on the men's heads in the front
2332401,onions,onions,375,500,290,363,84,142,235,290,100,151,Bulb onions is next to the garlic
2332415,rackets,rackets,500,375,62,167,276,497,199,321,337,500,Tennis rackets are both of them holding
2332428,Pictures,clock,375,500,209,239,111,144,408,473,54,136,Pictures and a clock is on the wall
2332535,sea,sky,334,500,0,500,121,192,0,500,0,123,Sky and sea is in the background of the picture
2332634,juice,juice,375,500,26,88,168,275,123,169,301,374,Orange juice is in the glasses
2332672,mountains,mountains,334,500,0,334,169,218,397,500,183,211,Mountains is in the far distance
2332690,boats,boats,375,500,215,288,90,135,198,430,121,328,The boats is on the mud
2332708,sheep,sheep,500,332,121,331,152,462,29,331,8,245,Sheep is in the picture
2332776,mountain,building,375,500,187,499,260,373,69,188,118,374,A mountain and building is in the background
2332791,Mammals,Mammals,332,500,144,259,12,331,230,390,65,330,Mammals are giraffes
497924,headlights,headlights,642,1024,668,675,340,345,719,724,339,344,The headlights are the brightest objects on the train
497924,trees,trees,642,1024,0,137,242,565,137,299,293,463,Trees are without leaves
497926,handlebars,handlebars,768,1024,293,743,308,588,220,370,0,297,Handlebars is boy trying to reach
497930,bus,truck,768,1024,255,822,117,593,173,237,335,395,A bus and a truck is on the street
497938,skis,skis,768,1024,257,670,674,688,303,680,634,687,Skis is the person on
497939,Togas,Togas,681,1024,764,922,245,379,154,268,261,353,Togas are the statues wearing
497958,plane,smoke,682,1024,36,996,159,461,702,826,430,455,There is smoke because the plane is landing is coming off the wheels of the plane
497958,metallic towers,metallic towers,682,1024,623,644,2,221,172,194,58,240,There are two metallic towers in the image are in the image near the taxiway
2332967,flowers,flowers,375,500,131,308,14,231,290,462,0,253,Flowers is in the vase
2332971,surfboard,surfboard,334,500,40,98,256,276,51,94,222,243,A surfboard is the person carrying
497970,lights,lights,681,1024,578,598,417,437,441,465,588,608,Little lights are on the aircraft wings
497970,snow,snow,681,1024,108,1022,179,375,46,1022,587,679,Snow is on the tarmac and runway
497973,shirt,shorts,768,1024,412,478,385,479,425,483,455,592,A tie-dye shirt and camouflage shorts is the chubby child wearing
497982,they,they,683,1024,143,283,344,634,433,567,156,524,They are skiing at a snow resort are the men doing
498023,trees,trees,683,1024,736,913,0,679,401,548,0,641,Trees are those shadows of
498025,it,rays,768,1024,0,1022,543,761,147,423,712,766,It has a pattern of rays is the pattern of the table
498045,streetlights,streetlights,572,1024,845,889,317,352,403,426,372,395,Bright streetlights is lining the roadway
2333065,buses,buses,281,500,63,273,52,229,229,488,62,224,Buses are these
498090,oxen,oxen,683,1024,586,860,492,681,671,910,451,557,An oxen is pulling a buggy
498102,man,phone,1024,768,245,509,122,1030,314,364,229,261,Holding up the phone for the man is the lady in red doing
498125,wal-mart,truck,768,1024,224,265,336,355,216,347,320,384,A semi truck with wal-mart written on it is in the background
498132,signs,signs,768,1024,230,354,261,483,355,548,193,477,Signs is stuck in the dirt
2333152,signs,signs,375,500,95,257,160,225,277,339,201,259,Street signs is shown in the picture
498154,skis,skis,1024,768,196,376,760,852,371,535,761,891,Skis is the man wearing on his feet
498154,hat,goggles,1024,768,319,367,395,443,319,363,395,421,A hat with goggles is the young man wearing on his head
498166,palm trees,palm trees,681,1024,919,1023,118,226,833,877,230,284,Palm trees is the wind blowing in the background
498199,buildings,buildings,996,1024,318,1028,0,798,0,322,0,796,Buildings is overshadowing the tower
498200,faucet,showerhead,1024,667,303,340,563,612,276,325,207,250,The bathtub faucet and showerhead is made of metal
498200,Shelves,grab bar,1024,667,26,153,583,667,160,259,566,693,Shelves and grab bar is on the bathtub
498223,shorts,shorts,960,1280,96,546,739,956,660,1183,724,947,Camouflage shorts are the children wearing
498244,vehicles,vehicles,768,1024,130,764,181,591,551,1021,255,571,Two vehicles are going the same way
2333268,man,snowboard,500,333,216,296,190,272,228,264,231,285,A man on a red snowboard is this picture showing
2333273,lights,lights,343,500,245,270,176,202,130,156,173,199,Lights is orange
498274,number,website url,765,1024,765,871,484,542,721,917,500,592,Telephone number and website url is printed on the ice cream truck
498274,jacket,braids,765,1024,40,242,388,642,12,130,290,538,A green jacket and long braids is one women in line wear
498276,lights,lights,821,1024,162,222,203,285,222,283,197,279,Lights is next to the chair
498296,Hats,Hats,819,1024,28,156,153,257,616,728,0,76,Hats are the men wearing on their heads
498117,wii,wii,1280,960,261,482,630,959,261,482,630,959,Playing wii are the people doing
498338,Silver outfits,Silver outfits,682,1024,516,966,273,678,2,539,191,679,Silver outfits are they wearing
498338,people,people,682,1024,498,966,51,678,8,531,106,678,The hair of the young people are colored blue and green
498338,Wigs,Wigs,682,1024,502,733,53,335,212,537,108,678,Wigs are the couple wearing on their heads
498344,wetsuits,wetsuits,768,1024,0,432,197,693,645,1021,270,764,Black wetsuits are both divers wearing
498344,Scuba equipment,Scuba equipment,768,1024,26,374,144,626,677,1023,212,764,Scuba equipment are the men wearing
498348,pavements,pavements,1024,768,1,766,398,527,420,766,307,399,Two different pavements is the road made of
498355,knife,fork,1024,683,179,228,304,522,529,597,335,514,Plastic fork and knife is white
498361,trains,trains,768,1024,505,1023,210,550,22,615,197,592,Two trains is parked
2333386,hands,hands,333,500,298,317,146,158,296,319,89,103,Her hands is the woman holding up in the air
498386,Bicycles,Bicycles,685,1024,323,397,405,458,444,526,364,432,Bicycles are the males in blue riding
498394,paint,road,1024,768,94,117,761,772,0,383,645,1025,The yellow paint on road is faded
498404,headlights,headlights,612,612,320,341,373,390,240,258,375,392,Train headlights is on
498410,metal,metal,683,1024,77,191,0,421,912,972,0,333,Metal is the counter made of
498410,cook,women,683,1024,239,512,53,362,637,872,61,347,Women cooking is this a picture of
2333425,stickers,stickers,500,375,170,230,125,248,176,220,263,341,Stickers is on the parking meter
498131,vase,water,768,1024,475,616,485,749,475,549,671,745,The water in the flower vase is dirty and murky
2333445,plates,plates,333,500,40,224,232,294,124,318,264,331,Plates is meal served on
2333493,Elephants,Elephants,456,500,0,123,72,367,234,477,67,414,Elephants is there
2333518,eggs,eggs,369,500,132,165,273,296,177,207,276,309,Eggs is she cooking
2333639,chocolate,chocolate,375,500,68,233,141,292,233,395,120,282,White chocolate is white all over the candies
2333640,snowboards,snowboards,333,500,140,204,220,240,127,201,145,160,Snowboards are they standing on
2333771,horses,horses,500,500,43,92,35,121,93,146,37,123,Horses are the men riding in the background
498202,lanterns,lanterns,531,800,393,461,32,105,672,752,10,84,Chinese lanterns is hanging outside the building's entrance
2333918,traffic lights,traffic lights,262,500,1,265,0,260,369,498,104,260,Traffic lights is this picture of
2333948,lights,lights,333,500,203,211,244,252,240,247,248,255,Traffic lights is red in the picture
2333983,Cats,Cats,334,500,364,428,211,293,55,127,170,219,Cats are the animals on the ground
498235,Computers,Computers,683,1024,538,748,244,395,183,466,314,516,Computers are the guys looking at
498235,Coke,water,683,1024,734,776,264,404,348,405,287,468,Coke and water are the drinks on the table
2334225,poles,poles,375,500,258,290,168,302,247,266,167,246,Poles is he holding
2334242,hats,hats,358,500,266,299,156,173,330,357,140,157,Hats are the men wearing on the heads
2334287,elephant,elephant,375,500,143,437,214,338,84,433,8,314,Two elephants is the photo of
2334336,fence,fire hydrant,375,500,0,500,0,192,156,326,53,370,A fire hydrant and fence is in the photo
2334337,toaster,cat,423,500,78,404,175,406,16,490,30,399,A cat and a toaster is in the photo
2334375,collar,leash,375,500,63,148,265,323,0,66,292,374,Collar and leash is around the dog's neck
2334381,Bread,Bread,332,500,186,339,135,185,229,382,80,153,Bread is on top of the meat
2334460,Skateboards,Skateboards,333,500,176,236,237,279,365,392,218,235,Skateboards are the people riding
498306,gloves,gloves,681,1024,441,585,38,90,438,568,55,153,Gloves is he wearing on his hands
2334596,computers,computers,375,500,220,302,143,214,135,188,176,231,Computers is on the table
2334643,People,People,500,375,0,373,73,382,0,210,354,491,People eating is this a photo of
2334659,men,men,375,500,116,223,58,374,288,386,103,373,Two men walking is the picture showing
2334689,Cows,Cows,500,375,85,362,75,500,33,168,40,179,Cows is present
2334689,Animals,Animals,500,375,85,362,75,500,33,168,40,179,Animals are they
2334695,hills,hills,339,500,0,79,102,152,43,166,99,149,Hills is in the distance
2334696,wings,wings,375,500,134,213,191,212,218,274,195,215,Wings are the projections from the center of the airplane
2334703,Pants,Pants,376,500,174,341,180,282,163,363,224,303,Pants is blue
2334740,horse,carriage,333,500,238,363,122,332,114,299,44,315,A horse and carriage is in the picture
2334757,faces,faces,375,500,311,377,232,302,232,288,70,130,Their faces is blurry
2334849,wheels,wheels,377,500,149,263,252,375,247,348,227,338,Wheels is on the edges of the bench
498379,Cabin,boat,768,1024,671,779,430,466,492,822,432,546,Cabin of boat is painted orange
2335147,giraffe,giraffe,375,500,106,292,65,356,188,284,97,354,Giraffe are the two animals in the picture
2335163,Statues,Statues,333,500,324,347,182,222,95,105,197,222,Statues is on either side of the building
2335223,flip flops,flip flops,350,500,190,223,206,218,165,185,260,272,Flip flops is the man wearing on his feet
2335246,equipment,equipment,500,431,15,431,342,497,348,430,0,125,Computer equipment is on the wood
2335289,clothes,clothes,500,363,51,244,262,498,225,359,290,500,Clothes are the people wearing
2335298,Lights,Lights,333,500,386,464,128,188,221,258,102,122,Lights is turned on
2335348,buses,buses,375,500,0,136,246,328,230,390,248,323,Buses is parked on the side of the road
2335466,pillows,pillows,500,500,0,164,317,447,108,352,275,425,"Pillows is on the bed, besides the cat"
2335481,buses,buses,375,500,66,416,36,230,393,501,44,214,Buses is in the photo
2335524,bushes,bushes,375,500,338,499,0,305,0,249,0,375,Bushes is along the trail
2335570,horses,horses,500,500,242,324,243,405,118,227,238,401,Riding horses are the two men in yellow jackets doing
2335605,lights,lights,375,500,409,431,83,110,230,257,6,44,Lights is on the ceiling
2335626,buses,buses,375,500,64,444,121,274,0,67,136,218,Buses is parked in the street
2335725,laptops,laptops,375,500,0,306,71,343,221,494,69,285,The laptops is on the table
2335863,Skis,Skis,500,478,205,352,380,457,336,446,357,427,Skis is the person standing on
2335871,walls,walls,500,333,0,118,53,353,126,331,61,293,Walls is white
2335910,plates,plates,375,500,0,259,1,68,0,499,119,374,The plates is white
2335910,plates,plates,375,500,0,259,1,68,0,499,119,374,Plates is round
2335921,horse,man,370,500,0,359,95,370,188,300,17,289,The man is riding the horse is the man doing
2336025,Gloves,Gloves,449,500,246,379,202,294,83,154,68,119,Gloves are they wearing
2336034,clocks,clocks,374,500,31,201,202,374,162,343,0,360,Clocks is on the building
2336067,paws,paws,378,500,213,238,211,237,345,410,119,154,His paws is white
2336080,laptop,laptop,333,500,195,342,136,254,16,236,117,309,Laptops is on the desk
107910,fruit,she,742,1024,278,436,273,345,337,750,0,635,She is handing out fruit is the woman handing out
107912,board,paddle,583,1024,595,871,295,371,721,785,224,376,A board and paddle is the man carrying
107916,Speakers,Speakers,683,1024,614,655,345,423,673,812,396,527,Speakers is black under the desk
107932,wood,wood,684,1024,644,703,544,682,877,1019,586,683,Wood is the table made of
107947,7348,7348,678,1024,389,406,435,445,428,450,435,445,7348 is the number
107978,microwave,oven,1024,681,364,522,337,451,364,516,446,599,The microwave and the oven are built into the cabinets
2336354,flags,flags,375,500,80,133,147,220,8,44,193,224,Flags is on the back of the train
2336411,Zebras,Zebras,500,334,19,267,38,453,157,201,0,47,Zebras is the subject of the picture
2336456,helmets,helmets,332,500,339,372,0,20,374,402,0,19,Helmets are the men wearing
2336483,Glasses,Glasses,500,500,66,89,158,165,381,406,149,160,Glasses is covering their eyes
2336491,bags,bags,342,500,120,226,206,342,425,473,208,342,Bags are the woman holding
2336526,controllers,controllers,333,500,129,300,102,224,322,422,117,243,Controllers are the men holding
2336577,tusks,tusks,335,500,296,329,172,217,347,369,203,224,Tusks are the two white things protruding from the elephants' mouth
2336581,bananas,bananas,500,324,136,163,59,97,186,216,321,351,Eating bananas is the woman on top doing
2336765,boats,boats,333,500,169,232,61,145,307,416,113,131,Boats is in the water
2336770,chopsticks,chopsticks,500,334,0,180,166,309,0,202,156,330,Chopsticks are the round wooden utensils
2336801,hydrants,hydrants,375,500,264,448,151,252,166,195,166,230,Hydrants are the yellow objects
2336841,giraffes,giraffes,329,500,125,271,14,328,80,186,189,327,Watching the giraffes are the people doing
2336853,trees,trees,375,500,1,253,0,296,252,498,0,227,Trees is reflected in the water
2336949,wetsuits,wetsuits,500,500,305,440,198,343,116,226,226,356,Wetsuits are the two people wearing
2336993,skis,skis,500,375,164,270,321,391,186,250,301,360,Skis is the child wearing on his feet
2336993,poles,poles,500,375,146,170,215,339,247,280,221,320,Ski poles is the child holding
2337141,hills,hills,333,500,0,219,199,261,219,498,213,269,The hills is in the background
2337176,skis,skis,333,500,298,399,211,226,232,300,216,229,Skis is on the person's feet
2337177,toothpicks,toothpicks,500,500,245,267,107,157,137,174,190,250,Toothpicks is stuck in the sandwich
2337191,horses,horses,500,333,14,300,210,494,127,331,156,498,Horses is in the picture
2337382,Pads,Pads,335,500,275,308,102,129,310,321,143,153,Pads is on the man's arms
2337423,glasses,glasses,375,500,312,488,80,374,0,244,66,374,Glasses are the players both wearing
2337557,birds,birds,375,500,135,169,164,222,355,383,148,207,Birds is sitting on the bench
2337714,skis,skis,375,500,155,182,267,283,174,196,261,280,Skis is on their feet
2337727,stickers,stickers,500,500,246,286,198,240,158,208,116,156,Stickers are on the bananas
2337748,bikes,bikes,333,500,171,428,30,286,124,362,64,317,Bikes is pictured
2337763,food,food,334,500,203,308,252,326,58,161,246,318,Food is on the plate
2337766,horses,horses,360,500,121,348,18,328,247,466,32,326,Horses is brown
2337814,socks,socks,500,375,60,101,302,336,111,142,299,333,Socks is inside the young boy's shoes
2337822,bottles,bottles,334,500,52,90,132,210,19,50,120,199,Two bottles is on the table on the far left of the photo
2337908,boots,boots,493,500,140,210,340,474,406,457,369,490,Riding boots is on the girls feet
1592343,something,oven,683,1024,109,355,443,523,209,755,233,476,Making something to put in an oven is he doing
2338219,shoes,shoes,375,500,206,256,255,284,327,379,247,276,Tying shoes is he doing
2338219,sneakers,sneakers,375,500,206,256,255,284,327,379,247,276,Sneakers is she wearing
2338233,cows,cows,500,333,134,187,365,440,247,297,362,394,Cows is pictured
2338321,cows,cows,335,500,95,361,134,258,21,175,0,51,Cows is in the picture
2338334,rocks,rocks,334,500,76,281,202,332,276,436,200,321,Painted rocks is in the garden
2338446,poles,poles,500,500,424,477,143,150,338,385,58,73,Ski poles is the skier holding
2338528,hand,camera,334,500,423,499,75,178,425,474,79,128,Hand with camera is beside her head
2338540,suitcases,suitcases,500,333,0,333,160,500,0,333,0,257,Suitcases are the subjects of this photograph
2338567,remotes,remotes,375,500,295,315,195,233,164,179,263,299,Game remotes is in the lady's hands
2338620,engines,engines,333,500,209,259,161,200,60,110,163,203,Engines are the round tubes attached under the wings
2338631,Gloves,Gloves,282,500,279,295,128,145,354,364,139,148,Gloves is the wearing on her hands
2338631,Ski poles,Ski poles,282,500,211,284,140,200,284,357,142,186,Ski poles is in the person's hands
2338670,mountains,grass,333,500,0,498,12,332,0,496,34,332,Mountains and grass are the structures in the background of the photo
2338684,horse,horse,500,332,69,264,233,437,0,100,272,376,A horse is the man riding
2338684,Horse,Horse,500,332,69,264,233,437,0,100,272,376,Horse is the animal called
2338752,cats,cats,375,500,280,467,191,301,48,229,43,135,Cats is gray
1159258,pad,mouse,576,1024,564,856,402,530,628,678,414,458,Mouse pad is underneath the mouse
1159264,Surfboards,Surfboards,670,1000,142,406,231,288,490,651,248,299,Surfboards are on the surfers head
1159265,hurdle,hurdle,683,1024,131,1023,306,674,12,1022,357,681,Jump over the hurdle is the horse about to do
1159293,chairs,chairs,768,1024,521,795,506,766,782,964,430,683,Two chairs is antique
1159307,Packing tape,dispenser,768,1024,690,775,306,398,705,769,260,362,Packing tape in a red dispenser is next to the scissors
1159333,traffic cones,traffic cones,1024,685,566,600,794,891,620,654,817,886,Traffic cones is red and white
2339006,Stone wall,tree,500,357,0,357,51,378,25,357,0,104,Stone wall and tree is in the background
1159363,Skateboards,Skateboards,612,612,191,283,245,525,566,609,378,410,Skateboards are these kids playing with
2339023,wood,wood,375,500,201,242,0,174,387,499,82,286,Wood are the sticks made of
1159387,shoes,shoes,681,1024,593,624,446,479,680,730,431,461,Shoes is brown
1159414,stalls,stalls,678,1024,550,678,405,451,342,468,409,462,Choir stalls is empty
1159428,bags,bags,768,1024,12,94,434,540,313,384,411,530,Plastic bags are a few men carrying
2339081,tires,tires,333,500,86,106,64,82,242,279,135,164,Tires is black
1159442,bikes,bikes,768,1024,413,456,282,328,359,402,309,349,Several Bikes are parked along the road
1159445,stroller,street,679,1024,820,1005,227,461,0,1023,348,423,Pushing a stroller down the street is the person doing
1159462,animals,animals,1024,700,335,538,374,611,40,251,723,1022,Stuffed animals are the girls holding
1159462,animals,animals,1024,700,335,538,374,611,40,251,723,1022,Stuffed animals are the children holding
1159471,trains,trains,598,1024,613,1022,224,536,1,551,242,435,Trains is parallel to each other
1159481,babies,babies,683,1024,400,488,298,441,519,634,256,430,Babies are the men holding
2339132,toilets,toilets,375,500,278,460,161,373,123,290,107,332,Two toilets is the picture showing
1159547,91,95,768,1024,812,826,353,366,811,826,382,395,Routes 91 and 95 are there signs for
1159557,couch,couch,685,1024,772,1022,368,686,0,442,440,682,A couch are the pillows on
2339206,Animals,Animals,375,500,50,145,224,346,415,489,152,232,Animals is present
1159568,head,arm,683,1024,548,583,381,402,529,550,394,433,Resting their head against their arm is the person on the left doing
1159568,they,they,683,1024,697,854,203,375,179,327,189,278,They are extra bike tires are the tires for
1159570,stairs,stairs,480,640,486,637,143,225,438,629,54,168,Marble covered stairs is to the right of the fruit display
1159570,Steps,Steps,480,640,486,637,143,225,438,629,54,168,Steps is marble
1159585,field,grass,759,1024,1,1018,238,759,0,1025,239,334,A field with a grass border are the players playing on
1159592,fork,knife,768,1024,176,470,538,736,214,547,585,761,A fork and knife are all plates accompanied with
1159599,Suitcases,suitcase,800,600,308,593,486,606,301,599,384,486,Two top suitcases is brown leather
1159599,cups,cups,800,600,150,291,261,448,363,431,227,383,Silver trophy cups is reflecting in the glass
2339248,arrows logo,arrows logo,332,500,168,202,129,146,163,198,145,163,A two black arrows logo is on his surfboard
1159618,truck,shop,768,1024,36,338,420,596,0,238,334,518,Truck passing the coffee shop is black
1159633,boats,boats,768,1024,522,721,185,212,389,447,198,207,Several more boats is on the the other side of the river
1159637,they,they,960,1280,313,561,388,852,548,817,400,967,They are playing a Nintendo Wii are the people in the center doing
1159676,man,kite,768,1024,439,780,201,531,231,828,319,636,A man and a kite is this a picture of
1159689,copper dome turrets,copper dome turrets,1024,680,162,293,137,258,317,454,158,263,Copper dome turrets are the buildings topped with
1159690,monitor,laptop,683,1024,427,782,166,423,630,1002,287,655,A monitor and laptop is on the desktop
2339357,meters,meters,335,500,48,234,27,242,235,421,24,241,Parking meters is in the picture
2339363,helmets,helmets,333,500,175,202,137,153,310,324,118,133,Helmets are the skiers wearing on their head
1159723,shirt,shorts,768,1024,283,361,361,499,285,352,490,607,A black shirt and black shorts is the skateboarder on the left wearing
2339395,doughnuts,doughnuts,500,375,187,274,332,402,110,188,333,387,Doughnuts is the man eating
1159767,rail,rail,683,1024,885,1022,178,436,0,446,172,291,Rail is on the wall
2339423,chair,cushion,333,500,0,283,100,333,12,275,90,330,A wood chair with cushion is he sitting on
1159793,curtains,curtains,768,1024,291,428,0,419,547,676,0,403,Curtains is hanging from the window
2339456,poles,poles,375,500,238,253,208,374,316,331,206,373,Poles are the signs on
1159812,Traffic lights,Traffic lights,960,1280,75,97,97,119,286,306,110,130,Traffic lights is lit up
1159814,Wet suit,Wet suit,683,1024,739,856,326,611,547,650,338,602,Wet suit is black
2339475,shirt,shorts,500,500,198,255,155,231,193,245,221,281,A black shirt and shorts is the skateboarder wearing
2339510,gloves,gloves,500,346,248,287,276,293,223,286,310,391,Gloves is the man wearing on his hands
1159871,sparse plants,sparse plants,768,1024,677,804,407,587,579,650,368,488,Sparse plants in planters is lining the walkway
1159885,shoes,shoes,1024,681,127,246,619,664,155,246,674,721,Girl's shoes is white
1159891,buses,buses,719,1024,164,345,242,476,340,633,180,499,Two buses is parallel to each other
1159905,socks,socks,768,1024,30,156,38,193,162,280,15,149,Socks are thrown over the back of one chair
1159905,chairs,chairs,768,1024,0,333,19,242,413,637,0,184,Chairs is wood
1159907,mug,bowl,685,1024,163,289,446,594,218,342,422,511,A mug and a bowl is on the desk
2339560,birds,birds,332,500,152,257,101,133,227,318,78,142,Birds is on the water
1159913,controller,controller,683,1024,323,371,552,590,470,528,442,682,A video game controller is the laughing man holding
1159932,her,phone,670,1024,525,679,453,668,527,571,535,577,Her phone is the lady in yellow holding
1159932,sign,letters,670,1024,651,721,337,420,664,701,362,396,A sign with lighted letters is the elephant wearing on it's head
1159935,shadows,shadows,768,1024,58,955,564,761,0,96,470,571,Shadows is cast onto the floor
1159964,sleeves,sleeves,1200,799,0,302,358,898,440,790,314,864,The sleeves is flowy on the the man's shirt
1159988,notebooks,Books,768,1024,263,343,119,214,302,394,99,212,Books and notebooks is lined on the shelf of the desk
1159999,cup,blender,802,1024,584,738,439,583,569,1005,36,796,Blender with water and cup is in an office
1160000,Vehicles,Vehicles,768,1024,848,920,310,361,956,1021,316,359,Vehicles is in the distance
2339649,cell phones,cell phones,375,500,165,181,217,247,159,216,256,298,Cell phones are in the people's hands
2339668,glasses,glasses,500,332,93,118,301,315,150,180,254,269,Glasses are both boys wearing on their faces
1160046,windows,windows,684,1024,658,712,460,501,722,778,458,499,Windows is in the front of the train
1160053,bus,head,768,1024,128,730,94,502,277,310,226,268,Hanging his head out of the bus is the man doing
1160069,t-shirt,jeans,535,800,376,448,222,325,369,439,317,430,Red t-shirt and jeans is the man pushing the cart wearing
1160077,blocks,blocks,683,1024,203,344,373,427,493,634,353,384,Large blocks are the plane's wheels resting on
1160084,cats,cats,681,1024,481,723,438,683,116,373,462,598,One of the cats is looking into the camera
1160084,cats,cats,681,1024,481,723,438,683,116,373,462,598,Two cats is laying on top of the bedspread
1160094,yellow lines,yellow lines,768,1024,449,830,462,762,485,842,459,763,White and yellow lines are on the street
1160097,hats,hats,600,800,409,479,96,145,278,348,92,145,Hats are some of the diners wearing
1160099,clocks,clocks,762,1024,551,677,90,214,259,456,1,138,Clocks is on the walls
1160101,gloves,gloves,768,1024,344,364,425,451,307,332,422,447,Light blue gloves is the skier on the far left wearing on his hands
1160105,Line,ground,768,1024,46,147,343,760,0,411,361,765,Line on ground is yellow
1160107,skis,skis,1024,685,268,297,641,918,481,507,680,917,Their skis are the children holding
1160107,tag,jacket,1024,685,383,401,653,676,319,471,575,724,Tag on jacket is yellow
1160120,compact,compact,685,1024,485,555,577,605,365,464,634,677,"""compact"" are the parking spaces labeled"
1160121,doors,doors,683,1024,108,182,100,367,8,92,96,372,2 large glass double doors is in the back of the room
2339771,skis,skis,500,366,20,273,158,338,29,301,211,358,Skis is the person wearing on his or her feet
1160133,flops,flops,684,1024,414,464,628,682,509,555,634,680,Flip flops is the man in blue wearing for shoes
1160140,curbs,curbs,768,1024,592,844,492,768,0,582,481,576,Curbs is painted yellow
1160141,seat,bike,533,800,236,388,248,322,0,799,201,531,Seat on bike is green
1160141,shoes,shoes,533,800,340,454,471,514,432,502,442,492,Shoes is pink
1160168,trains,trains,768,1024,277,471,201,618,534,686,203,403,Trains are the things on the tracks
1160212,Lifeboats,Lifeboats,685,1024,0,436,358,556,595,699,312,378,Lifeboats are behind the people
2339888,skis,skis,363,500,212,227,165,320,67,209,286,314,Skis is on the person's feet
2339899,skis,skis,375,500,168,490,85,197,38,437,120,145,Skis is the woman holding
2340193,man,kite,375,500,58,160,184,373,374,391,41,76,A man flying kite is this a photo of
2340226,bread,bread,333,500,207,364,10,77,23,211,11,77,Loaves of bread is on top of the oven
2340305,geese,geese,326,500,131,345,94,325,303,458,65,287,Geese are these
2340308,Tea,Tea,500,500,356,456,89,144,322,404,0,25,Tea is in the mug
2340418,Flowers,Flowers,331,500,137,437,45,330,174,315,0,95,Flowers is pink
2340517,masks,masks,333,500,105,226,41,173,316,358,47,120,Masks are they wearing
2340517,scissors,scissors,333,500,185,312,245,309,306,357,170,199,Scissors are they holding
2340553,animals,animals,309,500,343,494,92,229,86,359,95,272,Animals is the subject of the photo
2340582,Skis,Skis,375,500,107,192,298,374,134,388,293,374,Skis is on the girl's feet
2340745,Magnets,Magnets,375,500,8,34,82,108,0,7,74,95,Magnets is on the fridge
2340753,Wetsuits,Wetsuits,333,500,226,279,114,202,281,349,107,192,Wetsuits are the surfers wearing
2340756,zebras,zebras,333,500,328,377,159,192,169,201,153,181,Zebras are the animals
2340802,skis,skis,480,272,137,154,277,286,149,168,277,284,Skis is the child wearing on her feet
2340844,handlebars,handlebars,323,500,228,244,128,138,264,279,129,135,Handlebars is rider holding
2340956,buildings,buildings,334,500,331,395,106,141,265,307,106,137,Two buildings is the lighthouse between
2340972,phone,coffee,322,500,367,413,94,150,229,277,209,291,Talking on her cell phone and drinking coffee is the woman doing
2341183,horse,horse,421,500,248,499,102,392,0,292,94,408,Horses are the animals
2341366,cats,cats,375,500,0,299,106,344,207,434,53,274,Cats is black and white
2341366,cats,cats,375,500,0,299,106,344,207,434,53,274,Two cats is furry
2341412,carrots,carrots,500,500,191,286,226,314,283,348,119,178,Carrots are the orange flowers
2341417,man,bike,500,333,96,291,139,389,8,178,185,442,A man and a bike is this a photo of
2341513,tennis racket,tennis,375,500,432,498,51,115,65,81,91,106,A tennis racket is the woman holding in her right hand
2341572,slippers,slippers,500,333,203,244,461,477,136,167,461,477,Slippers is the lady wearing on her feet
2341581,light,light,333,500,438,461,177,193,193,214,175,187,Light is shining through the window
2341602,signs,signs,374,500,210,280,141,192,218,281,86,158,Street signs is on the pole
2341702,jackets,jackets,500,375,181,212,185,198,235,264,181,201,Jackets is white
2341739,bears,bears,333,500,101,318,0,127,149,338,102,315,Polar bears are these animals
2341774,birds,birds,216,320,7,199,31,171,207,309,40,178,Birds is in the picture
2341916,Fish filets,Fish filets,500,375,183,253,322,491,225,305,357,499,Fish filets is cooking on the far right pan
2342084,food,food,144,176,52,63,78,87,56,70,94,107,Food is in the bowl
2342100,Hot dogs,Hot dogs,396,500,374,455,246,295,405,498,151,228,Hot dogs is the man selling
2342195,ball,ball,313,500,282,294,72,84,278,293,72,82,Throw the ball is the man getting ready to do
2342235,lamp,TV,375,500,43,175,0,110,288,499,0,124,Lamp and TV is behind the dog
2342256,zebras,zebras,333,500,0,343,0,315,373,499,31,332,Zebras are they
2342305,uniforms,uniforms,332,500,297,363,86,213,93,205,200,278,Uniforms is blue
