ImageID,LabelName1,LabelName2,ImageHeight,ImageWidth,XMin1,XMax1,YMin1,YMax1,XMin2,XMax2,YMin2,YMax2,ReferringExpression
new1381,person,stroller,600,800,218,248,316,404,180,258,308,415,person are pushing stroller
new1382,car,street,600,800,2,295,361,598,7,399,381,599,car is on the street
new1384,arrow,street,600,800,240,312,383,423,240,312,383,423,arrow painted on the street
new1385,car,street,600,800,618,733,322,376,609,782,359,474,car on are street
new1386,dog,chair,180,240,73,160,28,166,1,218,0,180,dog in the chair
new1387,desk,shelf,427,640,182,540,255,424,181,466,59,136,desk has a a shelf
new1388,trunk,screen,432,576,125,512,275,431,331,453,175,296,trunk with a screen
new1389,handles,file cabinet,512,640,235,280,204,232,215,289,185,302,handles on are file cabinet
new1390,chair ,cushion,640,480,6,344,324,630,126,333,516,577,chair  with a cushion
new1391,office ,maps,416,550,209,224,295,318,13,185,49,337,office  has a a maps
new1392,chair ,table,535,504,128,251,348,507,40,268,311,521,chair  is under the table
new1393,desk,label,480,640,11,639,255,466,237,304,400,425,desk has a a label
new1394,monitor,desk,463,800,60,242,147,286,60,352,147,459,monitor on are desk
new1395,man,blue jeans,480,640,416,634,171,475,304,370,429,476,man wearing a a blue jeans
new1396,paper,monitor,480,640,346,440,241,288,139,373,113,299,paper are next to the monitor
new1397,dots,screen,711,400,178,187,397,406,266,383,357,471,dots on a  screen
new1398,man,shirt,266,386,0,260,51,266,3,201,134,264,man wearing a a shirt
new1399,vent,wall,378,675,518,547,36,61,71,652,39,179,vent in a wall
new1400,branches,windows,486,640,32,54,388,478,1,123,350,483,branches are in an windows
new1401,light,ceiling,600,800,548,696,284,361,457,557,11,82,light is on ceiling
new1402,poster,numbers,600,800,82,457,113,376,366,449,295,338,poster has a a numbers
new1403,side mirror,car,600,800,539,558,446,459,388,562,419,552,side mirror on are car
new1404,car,street,600,800,6,235,314,414,0,795,391,593,car parked on the street
new1405,tire,car,600,800,550,597,391,439,408,697,325,447,tire of a car
new1406,door,building,600,800,637,704,248,345,294,784,86,365,door on are building
new1407,tail light,car,600,800,247,266,395,411,245,382,365,452,tail light on the car
new1413,window,building,600,800,537,569,228,246,361,614,213,278,window a part of a building
new1414,doors,building,600,800,283,367,271,412,138,799,2,439,doors on are building
new1415,shirt,shirt,600,800,585,606,335,361,585,606,335,361,shirt is wearing shirt
new1417,concrete steps,building,600,800,462,799,324,580,547,798,0,326,concrete steps is by building
new1420,stairs,garbage can,600,800,420,492,329,401,361,422,345,409,stairs are next to the garbage can
new1421,cars,street,600,800,134,800,344,484,2,799,415,599,cars on are street
new1422,manhole cover,street,600,800,622,698,474,492,1,776,417,595,manhole cover are built in the street
new1423,window ,building,600,800,302,319,82,133,249,371,6,188,window  is on building
new1424,cars,road,600,800,372,798,319,431,369,800,347,599,cars on are road
new1425,car,sidewalk,600,800,261,662,348,503,3,797,438,595,car parked beside a sidewalk
new1426,tree,car,600,800,292,572,1,307,68,248,326,407,tree is behind the car
new1427,window,building,600,800,463,497,184,321,9,770,8,326,window on  a building
new1428,window,building,600,800,706,740,143,165,592,797,33,398,window on are building
new1429,tire,car,600,800,433,461,326,358,321,529,288,359,tire on back of an car
new1430,sailboat,sea,600,800,621,646,351,399,14,792,334,599,sailboat on the sea
new1431,man,motorcycle,600,800,0,91,366,554,5,216,413,585,man is on motorcycle
new1432,car ,street,600,800,390,658,357,458,9,797,406,598,car  on are street
new1433,cars,street,600,800,22,785,399,455,360,482,528,579,cars is on top of street
new1434,grass,fence,600,800,3,597,375,444,3,597,395,445,grass is by fence
new1436,person,bridge,600,800,307,331,278,311,269,626,202,355,person walks on bridge
new1437,trees' shadows,water,600,800,291,405,344,534,17,764,340,562,trees' shadows are in an water
new1438,people walking,sidewalk,600,800,454,496,353,404,434,592,433,588,people walking on are sidewalk
new1439,lamp month,car,600,800,213,246,224,374,63,341,370,472,lamp month are next to the car
new1440,light fixture,doorway,600,800,534,547,249,271,505,534,250,310,light fixture on are doorway
new1441,writing,road,600,800,4,772,427,598,11,799,322,598,writing are in an road
new1442,car,door,600,800,184,450,361,449,277,330,368,430,car are with a door
new1443,car,road,600,800,490,758,328,512,96,334,401,557,car on are road
new1444,people,street,600,800,532,670,344,430,692,770,425,466,people on are street
new1446,car,street,600,800,431,592,408,467,0,706,468,597,car parked on the street
new1447,car,street,600,800,97,302,388,466,29,783,470,594,car on are street
new1448,shadow,tree,600,800,563,725,462,503,452,693,74,432,shadow are of a tree
new1449,window,house,600,800,250,274,212,264,51,331,52,462,window on are house
new1450,window,house,600,800,23,57,300,364,2,150,63,417,window are in front of a house
new1451,fence,porch,600,800,494,586,332,358,498,688,284,365,fence on a porch
new1452,woman,pants,600,800,576,640,329,495,585,626,420,479,woman wearing a a pants
new1453,window,building,600,800,154,166,307,319,0,515,2,416,window on a building
new1454,window,building,600,800,250,261,163,181,206,796,50,469,window on a building
new1455,car,curb,600,800,740,798,367,424,85,528,419,465,car parked by a curb
new1458,pole,parking spot,600,800,145,171,113,186,127,487,161,309,pole are in front of a parking spot
new1459,snow,pole,600,800,403,799,315,598,723,798,202,481,snow is underneath the pole
new1460,snow,ground,600,800,495,692,450,557,16,795,337,598,snow on are ground
new1461,car,building,600,800,107,479,341,493,1,199,181,366,car is parked in front of building
new1462,snow,Pavement,600,800,14,220,159,265,6,796,77,594,snow on are Pavement
new1464,rack,car,600,800,149,418,86,108,65,728,81,373,rack on are car
new1465,water,pavement,600,800,33,338,402,537,22,780,382,593,water is on pavement
new1466,car,road,600,800,286,599,250,424,83,317,333,563,car on are road
new1467,suv,tire,600,800,122,624,337,577,131,200,464,541,suv has a a tire
new1468,sign,fence,600,800,144,213,193,222,117,261,170,241,sign on are fence
new1469,man,suv,600,800,363,432,210,327,132,363,207,343,man are near the suv
new1470,car,yellow line,600,800,107,769,172,439,108,232,483,576,car are parked next to yellow line
new1472,white car,back wheel,600,800,14,647,260,566,61,120,386,487,white car has a a back wheel
new1473,floor,garage,600,800,336,594,437,564,3,797,0,598,floor of the garage
new1474,emblem,mercedes benz,600,800,735,765,198,239,104,783,32,359,emblem on are mercedes benz
new1475,plywood,k rails,600,800,727,755,342,527,695,799,333,599,plywood is against k rails
new1477,window,building,600,800,88,112,196,218,52,201,152,324,window are in an building
new1478,snow,trail of water,600,800,21,292,332,443,6,291,456,598,snow has a a trail of water
new1479,back window,car,600,800,398,559,427,487,331,591,420,582,back window on are car
new1480,sign,sidewalk,600,800,446,459,315,339,0,788,404,445,sign on are sidewalk
new1481,car,curb,600,800,345,527,306,397,62,793,347,419,car are next to the curb
new1483,crosswalk,street,600,800,109,197,490,524,100,214,478,531,crosswalk on are street
new1484,person,tree,600,800,559,583,333,372,460,605,213,389,person is standing under tree
new1485,car,street,600,800,553,652,337,409,425,652,337,526,car is parked on street
new1488,leaves ,tree,600,800,210,236,145,181,153,377,39,385,leaves  are on tree
new1489,leaves ,tree,600,800,644,661,297,321,637,695,254,336,leaves  are on tree
new1490,address,building,600,800,694,727,132,151,472,787,1,396,address on the building
new1492,car,road,600,800,310,547,269,382,0,775,352,593,car is on side of road
new1493,window,building,600,800,753,796,97,158,474,787,4,536,window is on building
new1495,headlight,car,600,800,608,618,317,328,550,625,293,342,headlight on front of an car
new1496,woman,luggage,600,800,184,307,244,527,276,357,381,507,woman is holding luggage
new1497,person,street,600,800,468,495,248,289,128,797,256,541,person on are street
new1498,man ,backpack,600,800,168,197,265,307,174,197,279,311,man  has a a backpack
new1499,hydrant,sidewalk,600,800,177,219,293,339,15,737,327,599,hydrant on are sidewalk
new1500,clock, sidewalk,600,800,739,771,154,196,745,770,158,246,clock on are  sidewalk
new1501,window,building,600,800,94,171,32,132,6,443,18,191,windowpane in building
new1502,man,cap,600,800,404,532,158,466,460,508,163,220,gentleman is wearing cap
new1503,street light,globe,600,800,688,759,63,402,690,742,62,134,street light have globe
new1504,nozzle,wall,600,800,129,164,322,383,7,192,239,520,nozzle on paries
new1505,tire,bike,600,800,353,387,279,311,349,455,245,318,tyre on bike
new1506,Truck,road,600,800,212,298,219,318,25,249,234,373,Truck on side of road
new1507,truck,street,600,800,184,372,263,431,6,193,304,591,truck on street
new1508,white van,street,600,800,72,206,344,459,3,439,387,597,white van on street
new1509,windows,building,600,800,142,159,56,84,2,190,1,269,windows on a building
new1511,Woman,Blue Jeans,600,800,494,540,328,491,495,535,405,482,Woman wearing Blue Denim
new1512,woman,jeans,600,800,317,391,225,350,332,376,279,349,charwoman is wearing jeans
new1513,dumpster,lot,600,800,94,234,233,295,9,443,277,411,dumpster in lot
new1514,folders,shelf,600,800,547,672,532,565,484,799,1,598,folders on ledge
new1515,chair,computer,480,640,303,382,331,414,335,498,166,292,chair by computer
new1516,tack board,wall,480,640,342,407,2,117,342,407,2,117,saddlery board is on wall
new1517,papers,on desk,480,640,98,248,254,359,98,248,254,359,papers on on desk
new1519,pen,blue top,480,640,138,163,280,322,133,155,305,323,playpen has blue top
new1520,papers,desk,480,640,278,380,267,319,5,593,281,451,papers are on top of desk
new1521,computer,desk,480,640,226,441,82,349,1,640,271,479,computer be on desk
new1522,ceramic mug,on desk,480,640,183,226,262,304,183,226,262,304,ceramic mug on on desk
new1523,screen,room,480,640,238,455,63,270,2,638,1,476,screen in the way
new1524,coffee machine,counter,600,800,500,776,202,515,2,800,226,598,coffee machine on counter
new1525,napkin,cofee mug,600,800,83,205,326,382,115,165,294,368,napkin is under cofee smiler
new1526,mouse,desk,600,800,123,182,241,300,122,793,179,364,mouse on the desk
new1527,computer,table,600,800,1,103,36,385,417,581,415,516,computer is on table
new1528,motorcycle ,sidewalk,600,800,207,321,329,419,32,504,347,598,motorcycle parked on pavement
new1529,street,grass,600,800,269,596,376,617,568,646,339,410,street light on the plot of land of grass
new1530,woman,sidewalk,600,800,523,566,353,463,386,798,377,599,woman is on pavement
new1531,women ,street,600,800,671,788,407,587,3,796,392,595,women looking street
new1532,woman,backpack,600,800,625,747,298,600,705,795,361,576,char carrying backpack
new1536,man,sweater ,600,800,303,339,331,456,298,339,352,403,man wearing perspirer
new1537,car,street,600,800,409,606,343,412,6,787,391,597,cable car on street
new1539,Windows,building,600,800,387,500,216,290,281,791,4,377,Windows on a building
new1540,man,shirt,600,800,109,127,344,449,105,130,356,386,man with shirt
new1541,man,street,600,800,280,296,351,407,362,421,408,434,man crossing street
new1542,shirt,person,600,800,89,118,357,392,78,118,335,472,shirt be on person
new1543,paperclip,sign,600,800,47,99,73,89,24,109,6,127,paperclip on star sign
new1544,bowl,toilet tank,256,256,174,203,81,94,151,212,88,127,pipe bowl on toilet tank
new1545,houseplant,floor,256,256,31,94,83,180,1,256,182,256,houseplant resting on floor
new1546,hallway,carpet,480,640,5,311,33,473,1,303,286,475,hallway on rug
new1547,mug,table,480,640,271,511,66,332,211,500,308,440,kisser on table
new1548,phone,shelf,480,640,80,183,359,392,68,296,368,405,phone sits on shelf
new1552,barrier,tree,600,800,341,399,456,580,90,605,100,577,barrier around tree
new1553,light,door,600,800,29,44,299,310,19,30,320,396,light above doorway
new1555,red car,street,480,640,127,219,268,318,1,417,278,478,red car follow on street
new1556,yellow line,fire lane,480,640,2,639,289,478,4,638,288,479,yellow line marking flaming lane
new1557,van,parking space,480,640,527,623,235,317,531,631,292,324,vanguard in parking space
new1558,people,tent,480,640,86,203,257,363,86,201,247,363,people nether tent
new1559,sign,window,480,640,570,602,321,368,526,609,0,449,sign on window
new1560,wall,building,480,640,533,604,0,246,397,638,0,273,rampart on side building
new1561,car,parking lot,480,640,125,278,177,281,5,640,160,420,car is park in a parking peck
new1562,traffic sign,pole,480,640,58,96,78,200,28,102,57,458,traffic sign on perch
new1563,person ,shirt,480,640,574,612,174,331,566,614,193,239,person wearing shirt
new1565,Car,street,480,640,14,49,307,328,14,112,326,352,Car stopped on street
new1566,cars,light,480,640,7,635,283,475,473,484,236,292,cars wait at light
new1567,bike,post,480,640,558,635,204,290,573,617,173,288,bike by a post
new1568,brick building,sidewalk,480,640,517,618,0,453,174,588,268,477,brick building next to the sidewalk
new1569,window,building,480,640,388,418,16,64,144,465,0,181,windowpane is on a building
new1571,tree,side walk,480,640,589,639,215,400,490,634,376,405,tree on side paseo
new1572,man,store,480,640,38,54,313,338,32,412,255,361,man in memory board
new1573,man,shirt,480,640,13,54,347,434,18,51,363,407,man wearing shirt
new1574,pole,sign,480,640,54,93,149,305,53,107,102,159,pole has polarity
new1575,building,river,480,640,262,420,118,234,1,637,252,479,building beside river
new1578,vehicle,curb,480,640,2,166,244,425,191,214,329,363,vehicle parked on a curb
new1579,paint,road,480,640,222,252,328,344,1,640,284,479,paint applied to road
new1580,car,building,480,640,373,393,306,344,175,510,75,355,car parked approximate building
new1582,man,street,480,640,391,471,271,422,358,487,350,453,man in street
new1583,building ,window,480,640,2,411,8,417,122,170,103,348,building has windowpane
new1584,car,street,480,640,132,189,267,303,10,633,282,478,car parked on street
new1585,CAR,STREET,480,640,64,132,240,304,478,633,295,379,CAR is park alongside STREET
new1586,ROAD,lane division,480,640,87,375,336,423,352,473,402,425,route showing lane division
new1587,post,sidewalk,480,640,31,76,274,479,5,446,222,479,post on pavement
new1588,bench,leg,480,640,74,511,240,421,422,452,356,421,bench let leg
new1589,atm,building,480,640,534,607,162,288,2,638,0,479,atm inside building
new1590,picture,wall,534,800,435,506,84,153,162,700,56,255,picture on wall
new1593,house,grass,600,800,101,620,155,331,202,342,378,522,home on grass
new1594,pumpkin,step,600,800,324,401,260,378,353,799,227,420,pumpkin sit on step
new1595,pumpkin,porch,600,800,361,441,276,351,230,799,213,598,pumpkin on porch
new1596,leaves ,woods,600,800,21,766,22,593,4,793,7,594,leaves in sir henry wood
new1597,leaves,ground,600,800,46,786,86,598,11,774,11,592,leaves brood ground
new1599,window ,building,600,800,320,352,301,350,64,442,188,404,windowpane on building
new1600,window ,building,600,800,703,749,12,110,638,798,0,395,window in front of building
new1601,line,street,600,800,2,350,421,445,2,358,364,592,line on street
new1603,wall,building,600,800,213,422,146,358,2,425,124,387,paries on building
new1604,line,street,600,800,340,626,427,441,1,795,397,597,line in street
new1605,orange,pants,600,800,364,474,236,388,31,273,193,528,orange on pants
new1606,sandwich,dish,600,800,2,98,214,294,1,328,120,458,sandwich on dish
new1607,fruit,bowl,600,800,387,455,241,312,206,530,198,387,fruit is inside of sports stadium
new1608,window,building,600,800,79,169,3,407,25,409,11,592,windowpane is on building
new1609,woman,pants,600,800,380,437,308,395,402,432,360,389,woman get into pants
new1610,window,building,600,800,620,641,85,111,575,670,59,355,windowpane of building
new1611,window,building,600,800,699,769,245,281,680,778,231,373,window on building
new1612,yellow sign,building,600,800,212,297,113,154,180,342,0,300,xanthous sign on building
new1613,woman,white skirt,600,800,654,703,339,462,650,699,390,448,char wearing white skirt
new1614,woman,blond hair,600,800,662,800,285,585,726,791,288,381,woman with blonde hair
new1615,front,car,600,800,59,153,363,435,132,158,329,412,front of a motorcar
new1616,building,window ,600,800,16,325,197,390,65,97,257,286,building get window
new1617,motorcycle ,sidewalk,600,800,296,347,341,387,223,567,364,391,motorcycle park on sidewalk
new1618,speaker,monitor,600,800,233,322,215,342,315,589,134,383,verbalizer next to a monitor
new1619,modem,floor,600,800,135,207,462,486,2,671,208,596,modem on floor
new1620,headphones,desk,600,800,667,742,191,231,42,800,319,488,phone on desk
new1621,shelves,wall,600,800,384,530,9,222,321,538,7,226,shelves on paries
new1622,truck,road,600,800,549,634,322,407,3,640,333,660,truck onside of the road
new1623,house,balcony,600,800,657,781,138,364,653,699,261,286,house deliver balcony
new1624,clouds,sky ,600,800,152,701,19,145,2,792,6,236,clouds are in sky
new1627,parked car,street,600,800,294,352,317,358,28,167,397,593,parked gondola on street
new1628,trash can,car,600,800,741,797,482,599,437,797,289,599,trash rear is behind car
new1631,cars ,road,600,800,96,321,302,507,69,767,373,595,cars driving aboard road
new1632,tree,sky,600,800,280,413,25,177,140,457,2,128,tree below sky
new1634,person,jacket,600,800,527,591,312,445,527,586,320,381,person is wearing jacket crown
new1635,woman,cup,600,800,653,677,358,412,656,682,370,402,cleaning woman Is holding a cup
new1636,sign,pole,600,800,76,636,101,553,356,466,5,34,planetary house on pole
new1637,building,window,600,800,1,800,2,448,719,775,117,195,building have window
new1638,sign , pole,600,800,168,264,197,270,209,249,15,474,sign on magnetic pole
new1639,car ,street,600,800,190,368,349,483,37,794,379,597,railroad car on street
new1640,Pedestrian ,street,600,800,9,599,365,418,25,794,267,591,Earthbound across street
new1641,sign,pole,600,800,71,177,134,238,117,138,234,482,sign on pole
new1647,chimney,white house,600,800,128,160,70,106,3,272,22,364,lamp chimney on white house
new1648,sign,building,600,800,22,191,407,466,5,166,293,458,sign on construction
new1651,light,light post,600,800,390,419,117,133,339,407,112,333,light on idle post
new1652,window,van,600,800,275,340,346,415,16,642,330,573,windowpane on van
new1654, line,road,600,800,363,413,461,493,8,798,253,599,line on route
new1655,boy,street,600,800,337,373,363,456,2,795,363,597,boy crossing street
new1656,light,car,600,800,223,247,396,408,223,293,372,432,light on motorcar
new1657,greenlight,pole,600,800,278,300,229,243,259,343,74,444,greenlight be on pole
new1658,pants,man,600,800,535,630,366,476,528,639,247,498,pants on man
new1659,car,parking spot,600,800,340,479,298,408,295,596,364,437,car is sitting on parking spot
new1660, car,lot,600,800,341,525,277,442,25,800,375,593,car in a lot
new1661,book ,shelf,600,800,340,356,361,422,210,418,158,566,quran on a shelf
new1662,poster,small pictures,600,800,726,800,277,391,735,800,296,372,card filled with small pictures
new1663,shelf,spaces,600,800,306,540,175,598,322,533,190,594,shelf has space
new1664,cup,pencils,600,800,647,725,347,421,660,722,325,366,loving cup full of pencils
new1665,mouse,desk,480,640,259,275,280,299,100,470,193,473,mouse on top of desk
new1667,speaker,monitor,600,800,23,89,337,525,178,630,102,518,utterer on side of monitor
new1676,sofa,papers,600,800,578,796,376,596,633,716,475,502,couch with stack papers
new1677,mouse,a pad,600,800,245,289,400,440,223,294,384,466,black eye is on a pad
new1678,keyboard,desk,600,800,301,662,350,524,5,799,212,597,keyboard on desk
new1679,battery pack,table,600,800,224,345,486,579,133,800,286,596,battery large number on table
new1680,light,computer,600,800,435,467,136,165,319,625,59,369,light on computer
new1681,computer,stickers,600,800,69,798,1,250,131,357,21,72,computer throw stickers
new1682,soap,sink,600,800,592,626,270,334,536,743,316,407,soap next to go down
new1683,box,desk,600,800,202,347,388,524,148,522,360,524,boxful sitting under desk
new1686,paper,desk,600,800,209,363,335,415,3,799,284,597,newspaper publisher on desk
new1687,paper,desk,600,800,245,377,186,234,50,720,138,547,theme on desk
new1688,computer mouse,mouse pad,600,800,409,493,245,280,390,495,245,285,computer mouse on mouse pad
new1689,a,a,600,800,131,204,5,57,131,204,5,57,a livid a
new1690,wheel,chair,600,800,178,200,506,540,157,379,266,558,rack on chair
new1691,book,book,600,800,477,499,3,25,477,499,3,25,word on book
new1692,building,window,600,800,3,800,1,254,447,537,34,83,construction has window
new1694,Car,Street,600,800,41,795,166,412,2,795,379,595,Car is parked on the Street
new1695,car,windshield,600,800,661,800,196,514,744,796,212,284,cable car has windshield
new1696,woman,suv,600,800,463,521,190,257,140,566,174,355,woman beside suv
new1697,cone,ground,600,800,69,147,232,371,11,161,372,433,cone on primer
new1699,photographs,wall,600,800,295,335,361,489,157,392,132,598,photographs ON wall
new1700,book,shelf,600,800,184,259,368,408,175,373,365,412,book on shelf
new1701,lights,ceiling,800,600,1,462,2,47,1,597,0,84,light on ceiling
new1702,monitor,platform,289,400,98,153,130,182,101,154,176,194,monitor lizard is on the platform
new1703,can,bag,600,800,276,373,410,548,281,371,413,473,nates with bag
new1704,keyboard,desk,480,640,421,479,308,344,175,583,249,439,keyboard on the desk
new1705,air vent,wooden floor,606,800,540,658,388,431,380,701,382,602,air vent on wooden story
new1706,vehicles,road,610,800,425,497,565,597,694,791,259,276,vehicles parked route
new1711,circle,sign,480,640,434,467,180,199,432,508,181,287,rope on sign
new1712,car,window,600,800,454,641,341,534,497,642,361,411,railcar has window
new1713,person,jacket,600,800,533,577,327,437,543,573,342,388,person wear jacket
new1714,bicycle,sidewalk,600,800,625,743,421,533,525,798,372,576,wheel on the sidewalk
new1715,WINDOW,BUILDING,600,800,541,562,228,263,311,727,0,454,WINDOW on a BUILDING
new1716,trees,sidewalk,600,800,348,589,66,285,338,606,372,538,trees on pavement
new1718,grate,window,600,800,678,760,204,464,522,548,9,86,grate over windowpane
new1719,sedan,road,600,800,572,799,347,593,642,797,307,355,sedan chair parked on the position of road
new1720,scooter,road,600,800,481,681,323,455,28,800,351,596,iceboat is on road
new1723,large rock,hill,256,256,124,160,68,109,6,255,76,254,large stone is on hill
new1725,car,road,256,256,138,162,126,148,1,255,138,255,car middle of route
new1727,snow,mountain,256,256,1,256,72,101,1,256,72,162,snow on peck
new1729,car,street,256,256,136,191,204,251,66,148,207,255,car be on street
new1730,wall,building,256,256,231,256,0,81,165,256,0,139,wall is on the english of a building
new1731,pants,man,256,256,98,122,143,172,83,128,98,190,pants on the man
new1732,staircase,building,256,256,135,153,72,121,1,158,0,254,staircase on building
new1733, computermonitor,desk,600,800,543,605,265,315,374,711,305,444,computermonitor on desk
new1734,cords,floor,600,800,321,411,416,523,32,799,345,599,cords on floor
new1735,shelf,book,600,800,1,271,20,188,240,251,145,181,ledge for book
new1740,windshield,car,256,256,187,256,12,146,52,247,30,255,windshield is on car
new1741,papers,cup,256,256,67,150,202,229,30,71,194,235,paper near cup
new1742,dark car,traffic,256,256,1,147,147,254,19,241,117,238,moody car stopped in traffic
new1743,pictures,wall,600,800,12,34,92,117,2,474,2,218,pictures hanging on bulwark
new1744,man,glasses,565,800,634,750,260,526,680,716,256,276,man with glass
new1745,tag,shirt,600,800,148,176,467,497,112,234,442,531,tag end on shirt
new1746,glass,table,600,800,342,362,306,339,164,501,274,478,glass upside down on table
new1747,people,chairs,600,800,96,782,170,528,5,790,251,591,people sitting in chairs
new1749, legs,elephant,256,256,117,256,166,254,68,216,80,225,legs are on elephant
new1750,car,road,600,800,223,480,303,421,17,798,319,598,elevator car is on top of road
new1753,cars, road,600,800,2,630,303,473,5,800,274,516,cars drive alongside road road
new1754,sign,post,600,800,88,123,133,199,58,88,217,471,sign on post
new1756,man,blue shirt,600,800,109,167,255,384,112,171,273,329,adult male in blue shirt
new1757,curb,sidewalk,600,800,603,755,368,413,596,768,345,461,check of sidewalk
new1758,man,black shirt,600,800,688,766,308,418,688,756,325,376,man wear black shirt
new1759,woman,bag,600,800,515,595,406,598,506,596,457,579,woman retain bag
new1760,window,car,600,800,152,227,267,312,1,253,267,391,window of auto
new1761,car,doors,600,800,364,571,325,401,398,486,329,390,car sustain doors
new1762,window,building,600,800,342,391,211,273,140,503,124,315,window on construction
new1765,woman,shorts,600,800,497,549,248,411,504,538,300,349,cleaning lady on shorts
new1766,boy,shirt,600,800,694,741,275,404,699,736,293,350,son is wearing shirt
new1767,window,building,600,800,524,552,135,186,1,722,6,433,window on construction
new1769,man,sunglasses,600,800,274,323,257,459,294,307,259,280,humankind has sunglasses
new1770,bicycle,Sidewalk,600,800,397,426,300,340,20,800,311,389,bicycle parked along Sidewalk
new1771,cars,road,600,800,62,686,256,409,25,704,350,488,cars parked on road
new1772,window,van,600,800,209,257,296,341,81,358,271,412,window on the avant garde
new1773,umbrella,pole,600,800,29,798,1,92,442,483,2,598,umbrella mount on pole
new1774,man,chair,600,800,65,173,317,438,58,131,352,434,man sitting on the electric chair
new1775,cars,road,600,800,2,797,287,367,25,785,350,591,railcar parked on side of road
new1776,window,building,600,800,305,355,1,82,232,799,1,377,window on construction
new1777,wall,building,600,800,2,794,4,305,2,799,4,357,wall on side of meat of building
new1780,bench,woman,800,600,473,544,428,470,476,516,410,479,bench in front of fair sex
new1781,people ,stairs,800,600,35,115,467,573,2,598,457,796,people walking on stairs
new1782,man,shirt,600,800,82,124,284,446,84,143,307,368,man wearing shirt
new1783,window,building,600,800,478,537,186,269,1,796,3,501,window on building
new1784,bench,people,600,800,248,402,432,476,249,407,414,480,bench close people
new1785,light ,building,600,800,66,109,496,556,2,678,2,551,visible light on building
new1786,dress,Woman,534,800,301,385,288,494,306,392,244,518,dress on Cleaning lady
new1787,couple,paper,534,800,333,533,233,381,479,521,238,264,couple looking at paper
new1788,vehicles,street,534,800,109,801,212,367,79,801,196,458,vehicles are in the street
new1790,cars,building,534,800,32,651,199,336,118,624,78,232,cars parked in front of building
new1791,hydrant,sidewalk,534,800,160,222,258,327,41,315,290,496,tap on sidewalk
new1792,window,car,534,800,386,486,75,167,276,796,23,395,window on the gondola
new1797,woman,dress,600,800,67,105,169,247,71,100,192,269,woman is wearing apparel
new1798,road,lines,600,800,5,777,224,599,277,336,360,422,road has line
new1799,girl,woman,600,800,675,763,191,431,595,675,193,431,miss with woman
new1800,sidewalk,sidewalk,600,800,149,200,239,313,149,200,239,313,pavement on sidewalk
new1801,bike,ground,600,800,564,672,369,421,2,787,431,601,bike on ground
new1803,cloud,sky,600,800,446,587,39,91,6,795,3,134,cloud in sky
new1806,lady,shoe,600,800,149,258,221,480,198,239,461,479,peeress in shoe
new1807,city,mountains,600,800,2,798,262,486,11,799,196,365,metropolis next to mountains
new1809,cross,church,800,600,444,474,106,143,6,600,106,674,cross on top of church
new1811,bench,rails,600,800,41,187,310,547,66,182,378,522,bench have rails
new1812,round window,store front,800,600,283,326,566,617,47,590,46,797,round windowpane on store front
new1813,man,jacket,600,800,488,552,471,592,497,547,488,547,man have jacket
new1814,building,window,600,800,90,649,1,189,468,519,80,119,edifice has a window
new1815,people,park,600,800,603,691,469,598,3,798,0,547,citizenry sitting park
new1816,people,street ,600,800,19,166,315,569,88,221,549,597,the great unwashed walking street
new1817,cars,ROAD,600,800,1,54,158,208,3,775,206,595,car ALONGSIDE ROAD
new1818,person,shirt,600,800,434,474,342,374,431,467,328,367,mortal with a shirt
new1820,monster,mural,600,800,181,344,68,394,17,745,43,372,monster drawn wall painting
new1821,yellow hat,man,600,800,764,792,285,318,758,798,266,480,yellow hat on man
new1822,wall,building,600,800,374,623,411,437,9,791,12,598,wall on building
new1826,entry way,blueletters,600,800,39,136,414,595,58,128,447,472,entry way with blueletters
new1827,archway,statue,800,600,115,541,84,790,233,407,159,760,archway has statue
new1830,Trees,grass,600,800,153,790,6,364,293,610,309,407,Trees in sess
new1831,man,shirt,600,800,133,196,19,236,131,198,52,114,man is wearing shirt
new1832,light ,Sign,600,800,667,720,211,267,626,663,152,201,light on Preindication
new1833,Brick building,Brick building,600,800,504,553,363,423,504,553,363,423,Brick building clothing Brick building
new1834,stairs,entrance,600,800,0,675,389,599,374,596,118,399,steps to entrance
new1835,chime,porch,600,800,305,383,63,219,1,508,5,598,chime hanging on porch
new1836,vehicles,road,600,800,250,698,78,230,158,798,110,591,vehicles park alongside road
new1837,window,house,600,800,494,512,325,371,386,597,149,405,windowpane in front of house
new1838,taxi,advertisement,600,800,2,218,316,531,26,137,401,436,cab has advertisement
new1839,wall,building,600,800,591,741,218,412,458,749,212,440,wall on building
new1840,truck,street,600,800,522,727,365,438,74,794,371,493,motortruck on the street
new1841,person,sidewalk,600,800,476,489,368,393,442,516,387,425,someone on sidewalk
new1842,car,street,600,800,138,207,361,397,3,492,347,598,car on street
new1843,end,car,600,800,355,404,396,458,351,434,368,509,end of car
new1844,window,building,600,800,34,74,53,102,1,123,9,221,window on edifice
new1846,window,building,600,800,226,251,258,307,177,619,51,371,window on edifice
new1847,car,road,600,800,304,475,370,438,2,800,410,591,auto on road
new1848,road,lines,600,800,3,741,376,598,215,698,416,561,road has tune
new1850,vehicles,road,600,800,701,739,354,370,128,688,430,599,vehicle on road
new1851,cones,road,600,800,459,533,344,438,260,609,339,478,cones by route
new1852,car,street,600,800,360,429,365,405,74,796,370,596,car park on street
